Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score
Nike Promina,Men's Walking Shoes (Extra Wide),65,65,0,Black,Black/White,,0,0,1,2,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,2,5,0
Nike Promina,Men's Walking Shoes (Extra Wide),65,65,0,Grey,Pure Platinum/Black/Volt,,0,0,1,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pure Platinum,2,5,0
Converse x DRKSHDW TURBOWPN,Boots,200,200,0,White,Egret,,0,0,2,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Egret,4,1,0
Nike Air Zoom Spiridon SP,Men's Shoes,170,170,0,Black,Black/Black/Black,Available in SNKRS,0,0,2,3,0,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,2,0
Nike Air Zoom Spiridon SP,Men's Shoes,170,170,0,White,White/Black/Blue Void,Available in SNKRS,0,0,2,3,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,2,0
Converse x DRKSHDW TURBOWPN,Shoes,200,200,0,Grey,Grey/Egret,,0,0,2,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Grey,4,1,0
Nike Triple Jump Elite 3,Track & Field Jumping Spikes,125,125,0,White,White/Electric Algae/Vapor Green/Bright Spruce,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,5,0
Nike Triple Jump Elite 3,Track & Field Jumping Spikes,125,125,0,Red,Bright Crimson/Mint Foam/Cave Purple/Lime Blast,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Bright Crimson,5,5,0
Nike Air Force 1 Low SP,Men's Shoes,160,160,0,Grey,Soft Grey/Harbor Blue/Varsity Royal,Available in SNKRS,0,0,2,3,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Soft Grey,6,2,0
Nike Air Max 95 SP,Men's Shoes,200,200,0,Blue,Obsidian/Harbor Blue/Black,Available in SNKRS,0,0,2,3,0,0,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Obsidian,5,2,0
NOCTA Air Force 1 Low,Men's Shoes,160,160,0,White,White/White/Cobalt Tint/White,Available in SNKRS,0,0,2,4,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,2,0
NOCTA Air Force 1 Low,Men's Shoes,160,160,0,Purple,Palest Purple/Metallic Silver/Cobalt Tint,Available in SNKRS,0,0,2,3,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Palest Purple,5,2,0
NOCTA Air Force 1 Low,Men's Shoes,160,160,0,Yellow,Citron Tint/Metallic Silver/Cobalt Tint,Available in SNKRS,0,0,2,3,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Citron Tint,5,2,0
Converse x Patta,Chuck 70,100,100,0,Black,Black/Green,,0,0,1,2,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,2,0
Converse x Patta,Chuck 70,100,100,0,White,Ivory,,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Ivory,3,2,0
Nike Air Zoom Pegasus 41 SP,Men's Shoes,140,140,0,Grey,College Grey/Anthracite,,0,0,2,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,College Grey,6,2,0
Nike SB Dunk Low Pro Premium,Skate Shoes,125,125,0,Green,Fir/University Gold/Fire Red/White,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fir,6,2,0
Nike Victory Tour 3 x Eastside Golf,Golf Shoes,210,210,0,White,White/Pale Grey/Light Bone/Metallic Gold,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,7,2,0
Nike Air Max 1 '86 OG x Eastside Golf,Golf Shoes,180,180,0,White,White/Pale Grey/Light Bone/Metallic Gold,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,9,2,0
Nike G.T. Cut 3,Women's Basketball Shoes,190,190,0,Black,Black/Iron Grey/Dark Smoke Grey/White,,0,0,2,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,3,0
Nike P-6000 By You,Custom Men's Shoes,140,140,0,Pink,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Multi-Color,4,3,0
Nike P-6000 By You,Custom Men's Shoes,140,140,0,Black,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,4,3,0
Nike P-6000 By You,Custom Men's Shoes,140,140,0,Brown,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,4,3,0
Nike P-6000 By You,Custom Men's Shoes,140,140,0,Blue,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,4,3,0
Nike P-6000 By You,Custom Men's Shoes,140,140,0,Grey,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,4,3,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,Pink,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,Blue,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,White,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,Black,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,Black,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,White,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,White,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,Blue,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,Pink,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,White,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,Orange,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,White,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,6,2,0
Nike Air Max Plus By You,Custom Shoes,200,200,0,Grey,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike G.T. Cut Academy By You,Custom Basketball Shoes,120,120,0,Pink,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,3,0
Nike G.T. Cut Academy By You,Custom Basketball Shoes,120,120,0,Blue,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,3,0
Nike G.T. Cut Academy By You,Custom Basketball Shoes,120,120,0,Blue,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,3,0
Nike G.T. Cut Academy By You,Custom Basketball Shoes,120,120,0,White,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,6,3,0
Nike G.T. Cut Academy By You,Custom Basketball Shoes,120,120,0,Red,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Multi-Color,6,3,0
Nike G.T. Cut Academy By You,Custom Basketball Shoes,120,120,0,Black,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,3,0
Nike G.T. Cut Academy By You,Custom Basketball Shoes,120,120,0,Pink,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,3,0
Converse x A Ma Manière Weapon,Shoes,130,130,0,Brown,Fossil Stone/Egret,Available in SNKRS,0,0,2,2,0,0,0,0,0,0,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fossil Stone,6,1,0
Nike Air Max Plus,Men's Shoes,195,195,0,Grey,Phantom/Metallic Gold,Available in SNKRS,0,0,2,2,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Phantom,4,2,0
Nike Air Max Waffle SP,Men's Shoes,140,140,0,Purple,Voltage Purple/Black/Total Orange,Available in SNKRS,0,0,2,3,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Voltage Purple,5,2,0
Nike Air Max Goadome Premium,Men's Boots,180,180,0,Black,Black/Off Noir/Vast Grey/Black,,0,0,2,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,2,0
Nike Air Presto By You,Custom Men's Shoes,150,150,0,Green,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,5,3,0
Nike Air Presto By You,Custom Men's Shoes,150,150,0,Black,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,5,3,0
Nike Air Presto By You,Custom Men's Shoes,150,150,0,Red,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Multi-Color,5,3,0
Nike Air Presto By You,Custom Men's Shoes,150,150,0,White,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,5,3,0
Nike Air Presto By You,Custom Men's Shoes,150,150,0,White,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,5,3,0
Nike Air Presto By You,Custom Men's Shoes,150,150,0,Grey,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,5,3,0
Nike Air Presto By You,Custom Men's Shoes,150,150,0,Red,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Multi-Color,5,3,0
Nike Air Presto By You,Custom Men's Shoes,150,150,0,Blue,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,5,3,0
Nike Air Presto By You,Custom Men's Shoes,150,150,0,White,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,5,3,0
Nike Air Presto By You,Custom Men's Shoes,150,150,0,White,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,5,3,0
Nike Air Max 97 By You,Custom Men's Shoes,190,190,0,White,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,6,3,0
Nike Air Max 97 By You,Custom Men's Shoes,190,190,0,White,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,6,3,0
Nike Air Max 97 By You,Custom Men's Shoes,190,190,0,Black,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,3,0
Nike Air Max 97 By You,Custom Men's Shoes,190,190,0,Grey,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,3,0
Nike Air Max 97 By You,Custom Men's Shoes,190,190,0,Blue,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,3,0
Nike Air Max 97 By You,Custom Men's Shoes,190,190,0,Blue,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,3,0
Nike Phantom Luna 2 Academy By You,Custom MG High-Top Soccer Cleats,125,125,0,Red,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Multi-Color,7,5,0
Nike Phantom Luna 2 Academy By You,Custom MG High-Top Soccer Cleats,125,125,0,Yellow,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Multi-Color,7,5,0
Nike Phantom Luna 2 Academy By You,Custom MG High-Top Soccer Cleats,125,125,0,Grey,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,7,5,0
Nike Phantom Luna 2 Academy By You,Custom MG High-Top Soccer Cleats,125,125,0,Yellow,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Multi-Color,7,5,0
Nike Phantom Luna 2 Academy By You,Custom MG High-Top Soccer Cleats,125,125,0,White,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,7,5,0
Nike Phantom Luna 2 Academy By You,Custom MG High-Top Soccer Cleats,125,125,0,Black,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,7,5,0
Nike Blazer Mid '77 By You,Custom Shoes,130,130,0,Red,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Multi-Color,6,2,0
Nike Blazer Mid '77 By You,Custom Shoes,130,130,0,Pink,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Blazer Mid '77 By You,Custom Shoes,130,130,0,Grey,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Blazer Mid '77 By You,Custom Shoes,130,130,0,Green,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Blazer Mid '77 By You,Custom Shoes,130,130,0,Cream,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Blazer Mid '77 By You,Custom Shoes,130,130,0,Black,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Blazer Mid '77 By You,Custom Shoes,130,130,0,Blue,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Blazer Mid '77 By You,Custom Shoes,130,130,0,Green,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,2,0
Nike Blazer Mid '77 By You,Custom Shoes,130,130,0,White,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,6,2,0
Nike Blazer Mid '77 By You,Custom Shoes,130,130,0,White,Multi-Color/Multi-Color,Customize,0,0,2,2,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Multi-Color,6,2,0
Nike Pegasus Trail 5 By You,Custom Trail Running Shoes,170,170,0,Orange,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,4,0
Nike Pegasus Trail 5 By You,Custom Trail Running Shoes,170,170,0,Orange,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,4,0
Nike Pegasus Trail 5 By You,Custom Trail Running Shoes,170,170,0,Orange,Multi-Color/Multi-Color/Multi-Color,Customize,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Multi-Color,6,4,0
