,Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity,Label,High_Sales
1283,Nike React Gato,Indoor/Court Low-Top Soccer Shoes,105.97,150,29,Pink,Light Wild Mango/White,,44.03,1,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Light Wild Mango,3,4,3,443,0,0
1284,Nike SB Force 58,Skate Shoe,48.97,80,38,Blue,Dutch Blue/White/Black,,31.03,1,0,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Dutch Blue,4,2,6,457,0,0
1285,Nike SB Force 58,Skate Shoe,48.97,80,38,Pink,Pink Salt/White/Black/Black,,31.03,1,0,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Pink Salt,4,2,4,368,0,0
1286,Nike Downshifter 12,Men's Road Running Shoes,48.97,70,30,Black,Black/Dark Smoke Grey/Pure Platinum/White,Sustainable Materials,21.03,1,0,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,4,7,431,0,0
1287,Nike Alpha Huarache Varsity 4 Turf,Men's Baseball Shoes,51.97,60,13,White,White/Wolf Grey/Pure Platinum/Black,,8.030000000000001,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,3,7,244,0,0
1288,Nike G.T. Jump 2,Men's Basketball Shoes,126.97,180,29,Green,Oil Green/Metallic Gold/Light Wild Mango/Sea Glass,,53.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Oil Green,4,3,5,290,0,0
1289,Nike G.T. Jump 2,Men's Basketball Shoes,126.97,180,29,Purple,Viotech/Hyper Violet/Bold Berry/Metallic Red Bronze,,53.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Viotech,4,3,7,331,0,0
1290,Nike Air Max 90 GORE-TEX,Shoes,96.97,160,39,Grey,Photon Dust/Grey Fog/Chlorophyll/Summit White,,63.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Photon Dust,5,1,2,180,0,0
1291,Nike Air Max 90 GORE-TEX,Men's Winterized Shoes,112.97,160,29,Brown,Cacao Wow/Khaki/Black/Light Orewood Brown,,47.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Cacao Wow,5,3,10,486,0,0
1292,Nike Air Max 90 GORE-TEX,Men's Winterized Shoes,160.0,160,0,Grey,Cool Grey/Anthracite/Obsidian/Pure Platinum,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Cool Grey,5,3,5,224,0,0
1293,Nike Air Max Plus,Men's Shoes,126.97,180,29,Black,Black/Wolf Grey/Opti Yellow,,53.03,1,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,7,234,0,0
1294,Nike Air Max Plus,Men's Shoes,108.97,180,39,White,White/Black/Volt,,71.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,6,289,0,0
1295,Nike Air Max Plus,Men's Shoes,114.97,190,39,Brown,Flax/Sail/Flax,,75.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Flax,4,2,8,187,0,0
1296,Nike Air Max Plus,Men's Shoes,114.97,190,39,Black,Black/Baltic Blue/Photo Blue/Black,,75.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,477,0,0
1297,Nike Air Max Plus,Men's Shoes,180.0,180,0,Black,Black/Bright Ceramic/Resin/Pimento,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,1000,0,1
1298,Nike Air Max Plus,Men's Shoes,180.0,180,0,Black,Black/Black/Black,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,819,0,1
1299,Nike Air Max Plus,Men's Shoes,180.0,180,0,White,White/Black/Cool Grey/White,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,9,582,0,0
1300,Nike Air Max Plus,Men's Shoes,180.0,180,0,Grey,Pure Platinum/Dark Smoke Grey/Black/University Blue,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,4,2,2,795,0,0
1301,Nike Air Max Plus,Men's Shoes,180.0,180,0,Grey,Wolf Grey/Black/White/Picante Red,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,4,2,4,111,0,0
1302,Nike Air Max Plus,Men's Shoes,126.97,180,29,White,White/Midnight Navy/University Red/Metallic Gold,,53.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,8,163,0,0
1303,Nike Juniper Trail 2,Men's Trail Running Shoes,62.97,90,30,Blue,Light Photo Blue/Plum Eclipse/Vivid Sulfur/Track Red,Sustainable Materials,27.03,1,1,4,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Light Photo Blue,4,4,3,182,0,0
1304,Nike Impact 4,Basketball Shoes,66.97,95,29,White,White/Black,,28.03,1,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,9,194,0,0
1305,Nike Impact 4,Basketball Shoes,57.97,95,38,Yellow,Light Lemon Twist/Dark Raisin/White/Light Wild Mango,,37.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Light Lemon Twist,3,2,6,400,0,0
1306,Nike Invincible 3,Men's Road Running Shoes,125.97,180,30,Black,Black/Vivid Grape/Hyper Violet/Laser Fuchsia,Best Seller,54.03,1,2,4,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,4,10,949,1,1
1307,Nike Invincible 3,Men's Road Running Shoes,125.97,180,30,Grey,Pure Platinum/Cool Grey/Hyper Crimson/Black,Best Seller,54.03,1,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,3,4,9,986,1,1
1308,Nike Invincible 3,Men's Road Running Shoes,180.0,180,0,Black,Black/Anthracite/Black,Best Seller,0.0,0,2,3,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,4,10,905,1,1
1309,Nike Invincible 3,Men's Road Running Shoes,180.0,180,0,Black,Black/White,Best Seller,0.0,0,2,2,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,4,10,942,1,1
1310,Nike Invincible 3,Men's Road Running Shoes,180.0,180,0,White,White/Sail/Oatmeal/Obsidian,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,4,9,944,1,1
1311,Nike Invincible 3,Men's Road Running Shoes,180.0,180,0,White,White/Platinum Tint/White/Photon Dust,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,4,9,872,1,1
1312,Nike Invincible 3,Men's Road Running Shoes,180.0,180,0,White,White/Dark Smoke Grey/Light Smoke Grey/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,4,7,558,0,0
1313,Nike Invincible 3,Men's Road Running Shoes,180.0,180,0,Grey,Phantom/Bright Crimson/University Red/Black,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phantom,3,4,10,820,1,1
1314,Nike Invincible 3,Men's Road Running Shoes,180.0,180,0,Blue,Aluminum/Racer Blue/Barely Volt/Glacier Blue,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Aluminum,3,4,9,961,1,1
1315,Nike Invincible 3,Men's Road Running Shoes,180.0,180,0,White,White/Football Grey/Cobalt Bliss/Black,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,4,10,992,1,1
1316,Nike Invincible 3,Men's Road Running Shoes,180.0,180,0,Brown,Light Cream/Coconut Milk/Oxygen Purple/Light Orewood Brown,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Light Cream,3,4,10,849,1,1
1317,Nike Run Swift 3,Men's Road Running Shoes,55.97,80,30,Black,Black/Burgundy Crush/Lime Blast/Pure Platinum,Sustainable Materials,24.03,1,1,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,4,7,378,0,0
1318,Nike Run Swift 3,Men's Road Running Shoes,55.97,80,30,White,White/Dusty Cactus/Wolf Grey/Black,Sustainable Materials,24.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,4,6,461,0,0
1319,Nike Run Swift 3,Men's Road Running Shoes,80.0,80,0,Black,Black/Dark Smoke Grey/Black,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,4,6,928,0,1
1320,Nike Run Swift 3,Men's Road Running Shoes,80.0,80,0,Black,Black/Dark Smoke Grey/White,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,4,7,799,0,0
1321,Nike Run Swift 3,Men's Road Running Shoes,80.0,80,0,Black,Black/Anthracite/White/Metallic Gold,Just In,0.0,0,1,4,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,4,8,721,0,0
1322,Nike Run Swift 3,Men's Road Running Shoes,80.0,80,0,Grey,Photon Dust/White/Wolf Grey/Black,Sustainable Materials,0.0,0,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Photon Dust,4,4,1,147,0,0
1323,Nike Run Swift 3,Men's Road Running Shoes,80.0,80,0,White,White/Photon Dust/Ashen Slate/Black,Sustainable Materials,0.0,0,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,4,9,761,0,0
1324,Nike Run Swift 3,Men's Road Running Shoes,80.0,80,0,Blue,Midnight Navy/White/Black/Pure Platinum,Sustainable Materials,0.0,0,1,4,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Midnight Navy,4,4,5,923,0,1
1325,Nike Go FlyEase,Women's Easy On/Off Shoes,87.97,125,29,Black,Black/Black/Black,,37.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,4,9,410,0,0
1326,Nike Go FlyEase,Women's Easy On/Off Shoes,125.0,125,0,Black,Black/White,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,4,6,702,0,0
1327,Nike Go FlyEase,Women's Easy On/Off Shoes,125.0,125,0,White,White/Black,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,4,7,633,0,0
1328,Nike Dunk Low Retro,Men's Shoes,79.97,115,30,White,Coconut Milk/Gym Red/Sail/University Blue,,35.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Coconut Milk,4,2,8,384,0,0
1329,Nike Dunk Low Retro,Men's Shoes,69.97,115,39,White,White/White/Cosmic Clay,,45.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,6,307,0,0
1330,Nike Dunk Low Retro,Men's Shoes,115.0,115,0,White,White/White/Vintage Green,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,8,776,0,0
1331,Nike Motiva,Men's Walking Shoes,76.97,110,30,Green,Jade Horizon/Light Silver/Dark Stucco/Jade Horizon,,33.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Jade Horizon,2,3,3,262,0,0
1332,Nike Motiva,Men's Walking Shoes,76.97,110,30,Yellow,Barely Volt/Volt Tint/Black/Volt,,33.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Barely Volt,2,3,3,431,0,0
1333,Nike Motiva,Men's Walking Shoes,110.0,110,0,White,White/Black/Pure Platinum/White,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,2,3,6,736,0,0
1334,Nike Motiva,Men's Walking Shoes,110.0,110,0,Blue,Thunder Blue/Midnight Navy/Healing Orange/Thunder Blue,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Thunder Blue,2,3,3,945,0,1
1335,Nike Motiva,Men's Walking Shoes,110.0,110,0,Black,Black/Anthracite/Black,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,2,3,9,543,0,0
1336,Nike Motiva,Men's Walking Shoes,110.0,110,0,White,White/Summit White/Wheat/White,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,2,3,7,919,0,1
1337,Nike Pegasus Trail 5,Men's Trail Running Shoes,104.97,150,30,Blue,Smokey Blue/Light Silver/Armory Navy/Smokey Blue,Best Seller,45.03,1,2,4,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Smokey Blue,4,4,9,925,1,1
1338,Nike Pegasus Trail 5,Men's Trail Running Shoes,104.97,150,30,Brown,Khaki/Hyper Crimson/Vintage Coral/Velvet Brown,Best Seller,45.03,1,2,4,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Khaki,4,4,9,961,1,1
1339,Nike Pegasus Trail 5,Men's Trail Running Shoes,150.0,150,0,Black,Black/Velvet Brown/Anthracite,Best Seller,0.0,0,2,3,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,4,10,981,1,1
1340,Nike Pegasus Trail 5,Men's Trail Running Shoes,150.0,150,0,Black,Black/Anthracite/Wolf Grey/White,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,4,10,988,1,1
1341,Nike Pegasus Trail 5,Men's Trail Running Shoes,150.0,150,0,Grey,Light Silver/College Grey/Dark Team Red/Barely Volt,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Silver,4,4,10,859,1,1
1342,Nike Pegasus Trail 5,Men's Trail Running Shoes,150.0,150,0,Black,Black/Monarch/Pale Ivory/Off Noir,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,4,10,882,1,1
1343,Nike Pegasus Trail 5,Men's Trail Running Shoes,150.0,150,0,Blue,Blue Void/Blue Beyond/Photo Blue/Monarch,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Blue Void,4,4,10,966,1,1
1344,Nike SB Force 58,Skate Shoes,48.97,80,38,Black,Black/Anthracite/Summit White/Hyper Royal,,31.03,1,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,7,219,0,0
1345,Nike SB Force 58,Skate Shoes,48.97,80,38,Blue,Midnight Navy/Fir/Gum Light Brown/University Gold,,31.03,1,0,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Midnight Navy,4,2,2,150,0,0
1346,Nike SB Force 58,Skate Shoe,80.0,80,0,Grey,Photon Dust/Photon Dust/White/Black,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Photon Dust,4,2,6,533,0,0
1347,Nike SB Force 58,Skate Shoe,80.0,80,0,Black,Black/Black/White,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,973,0,1
1348,Nike SB Force 58,Skate Shoes,80.0,80,0,White,White/Cosmic Clay/White/Black,Just In,0.0,0,1,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,9,562,0,0
1349,Nike SB Force 58,Skate Shoes,80.0,80,0,White,White/Stadium Green/White/Black,Just In,0.0,0,1,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,6,914,0,1
1350,Nike SB Force 58,Skate Shoes,80.0,80,0,Red,Dark Team Red/Black/Light Orewood Brown/Black,Just In,0.0,0,1,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Dark Team Red,4,2,2,5,0,0
1351,Nike Victory Pro 3,Men's Golf Shoes,91.97,130,29,Black,Black/Bright Crimson/Anthracite/Pure Platinum,Sustainable Materials,38.03,1,1,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,3,8,442,0,0
1352,Nike Victory Pro 3,Men's Golf Shoes,130.0,130,0,Grey,Pure Platinum/Black/White/Volt,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,4,3,1,351,0,0
1353,Nike Victory Pro 3,Men's Golf Shoes,130.0,130,0,White,White/Obsidian/Aquarius Blue/Football Grey,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,3,8,501,0,0
1354,Nike React Phantom Run Flyknit 2,Men's Road Running Shoes,104.97,150,30,Green,Rough Green/Sequoia/Enamel Green/Yellow Strike,,45.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Rough Green,6,4,2,328,0,0
1355,Nike React Phantom Run Flyknit 2,Men's Road Running Shoes,150.0,150,0,White,True White/Black/Pure Platinum/White,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True White,6,4,7,531,0,0
1356,Nike React Phantom Run Flyknit 2,Men's Road Running Shoes,150.0,150,0,Black,Black/White,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,4,9,630,0,0
1357,Nike React Phantom Run Flyknit 2,Men's Running Shoes,150.0,150,0,Black,Black/Team Orange/Electric Green/White,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,3,7,978,0,1
1358,Jordan Stadium 90,Men's Shoes,84.97,120,29,Black,Black/White/Gym Red,,35.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,6,371,0,0
1359,Jordan Stadium 90,Men's Shoes,96.97,120,19,White,White/Cool Grey/Black,,23.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,7,175,0,0
1360,Jordan Stadium 90,Men's Shoes,96.97,120,19,Brown,Flax/Black/Sanddrift/Baroque Brown,,23.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Flax,3,2,6,257,0,0
1361,Jordan Post,Men's Slides,21.97,30,26,Grey,Football Grey/Football Grey,,8.030000000000001,1,0,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Football Grey,2,2,7,433,0,0
1362,Jordan Post,Men's Slides,30.0,30,0,Black,Black/Black,,0.0,0,0,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,2,2,8,773,0,0
1363,Jordan Stay Loyal 3,Men's Shoes,80.97,115,29,Black,Black/White/Game Royal,,34.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,458,0,0
1364,Jordan Stay Loyal 3,Men's Shoes,80.97,115,29,White,White/Black/University Blue,,34.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,7,291,0,0
1365,Nike Air Force 1 '07 Pro-Tech,Men's Winterized Shoes,105.97,150,29,Grey,Phantom/Summit White/Phantom,,44.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phantom,6,3,1,194,0,0
1366,Nike Air Force 1 '07 Pro-Tech,Men's Winterized Shoes,105.97,150,29,Green,Sequoia/Medium Olive/Sequoia,,44.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sequoia,6,3,3,411,0,0
1367,Nike Air Force 1 '07 Pro-Tech,Men's Winterized Shoes,150.0,150,0,Black,Black/Clear/Black,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,3,8,733,0,0
1368,Nike Air Max Plus Utility,Men's Shoes,114.97,190,39,Brown,Baroque Brown/Black/University Blue/Black,,75.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Baroque Brown,5,2,6,335,0,0
1369,Nike Air Max Plus Utility,Men's Shoes,190.0,190,0,Black,Black/White/Metallic Silver,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,2,8,1000,0,1
